17148,SO45975,8259,3/24/2012,"Road-650 Red, 62",Bikes,699.1
11653,SO45992,8276,3/27/2012,"Road-650 Black, 60",Bikes,699.1
15455,SO45997,8281,3/27/2012,"Road-650 Red, 62",Bikes,699.1
4526,SO45998,8282,3/27/2012,"Road-650 Black, 52",Bikes,699.1
18986,SO46012,8296,3/29/2012,"Road-650 Red, 52",Bikes,699.1
4362,SO46019,8303,3/29/2012,"Road-650 Black, 48",Bikes,699.1
11860,SO46116,9427,3/30/2012,"Road-650 Black, 58",Bikes,699.1
2678,SO46119,9430,3/30/2012,"Road-650 Red, 44",Bikes,699.1
3334,SO46126,9437,4/1/2012,"Road-650 Black, 60",Bikes,699.1
16914,SO46127,9438,4/1/2012,"Road-650 Black, 60",Bikes,699.1
9375,SO46141,9452,4/3/2012,"Road-650 Red, 58",Bikes,699.1
5307,SO46145,9456,4/3/2012,"Road-650 Black, 48",Bikes,699.1
12473,SO46147,9458,4/4/2012,"Road-650 Red, 58",Bikes,699.1
19657,SO46150,9461,4/4/2012,"Road-650 Black, 62",Bikes,699.1
16807,SO46153,9464,4/4/2012,"Road-650 Red, 62",Bikes,699.1
18435,SO46158,9469,4/5/2012,"Road-650 Red, 58",Bikes,699.1
9823,SO46168,9479,4/6/2012,"Road-650 Black, 60",Bikes,699.1
13591,SO46178,9489,4/8/2012,"Road-650 Black, 60",Bikes,699.1
18976,SO46193,9504,4/11/2012,"Road-650 Black, 52",Bikes,699.1
20531,SO46202,9513,4/11/2012,"Road-650 Red, 58",Bikes,699.1
5870,SO46211,9522,4/13/2012,"Road-650 Red, 48",Bikes,699.1
5767,SO46222,9533,4/14/2012,"Road-650 Black, 62",Bikes,699.1
8029,SO46223,9534,4/14/2012,"Road-650 Red, 44",Bikes,699.1
7723,SO46224,9535,4/14/2012,"Road-650 Red, 48",Bikes,699.1
19924,SO46247,9558,4/17/2012,"Road-650 Black, 60",Bikes,699.1
7113,SO46248,9559,4/17/2012,"Road-650 Red, 62",Bikes,699.1
2774,SO46277,9588,4/22/2012,"Road-650 Red, 60",Bikes,699.1
8147,SO46278,9589,4/22/2012,"Road-650 Red, 44",Bikes,699.1
19875,SO46284,9595,4/22/2012,"Road-650 Red, 48",Bikes,699.1
17854,SO46286,9597,4/23/2012,"Road-650 Black, 44",Bikes,699.1
5294,SO46295,9606,4/24/2012,"Road-650 Red, 52",Bikes,699.1
18974,SO46303,9614,4/25/2012,"Road-650 Black, 48",Bikes,699.1
6905,SO46310,9621,4/26/2012,"Road-650 Black, 62",Bikes,699.1
9593,SO46317,9628,4/28/2012,"Road-650 Black, 60",Bikes,699.1
16791,SO46321,9632,4/29/2012,"Road-650 Red, 52",Bikes,699.1
5650,SO46397,10459,5/1/2012,"Road-650 Red, 48",Bikes,699.1
6405,SO46407,10469,5/2/2012,"Road-650 Black, 52",Bikes,699.1
11312,SO46414,10476,5/3/2012,"Road-650 Black, 44",Bikes,699.1
3044,SO46421,10483,5/4/2012,"Road-650 Black, 62",Bikes,699.1
18581,SO46432,10494,5/6/2012,"Road-650 Black, 52",Bikes,699.1
17790,SO46457,10519,5/9/2012,"Road-650 Red, 62",Bikes,699.1
12686,SO46469,10531,5/11/2012,"Road-650 Black, 58",Bikes,699.1
2934,SO46470,10532,5/11/2012,"Road-650 Red, 60",Bikes,699.1
20148,SO46474,10536,5/11/2012,"Road-650 Black, 52",Bikes,699.1
17630,SO46475,10537,5/12/2012,"Road-650 Red, 60",Bikes,699.1
13380,SO46478,10540,5/12/2012,"Road-650 Red, 44",Bikes,699.1
20128,SO46486,10548,5/14/2012,"Road-650 Black, 58",Bikes,699.1
10083,SO46487,10549,5/14/2012,"Road-650 Black, 44",Bikes,699.1
14074,SO46493,10555,5/16/2012,"Road-650 Red, 48",Bikes,699.1
4082,SO46501,10563,5/17/2012,"Road-650 Red, 48",Bikes,699.1
3584,SO46502,10564,5/17/2012,"Road-650 Red, 48",Bikes,699.1
14667,SO46504,10566,5/17/2012,"Road-650 Black, 52",Bikes,699.1
16174,SO46507,10569,5/17/2012,"Road-650 Red, 58",Bikes,699.1
3146,SO46514,10576,5/18/2012,"Road-650 Black, 52",Bikes,699.1
19823,SO46515,10577,5/18/2012,"Road-650 Black, 48",Bikes,699.1
11841,SO46527,10589,5/19/2012,"Road-650 Black, 60",Bikes,699.1
5945,SO46532,10594,5/20/2012,"Road-650 Black, 44",Bikes,699.1
8275,SO46551,10613,5/22/2012,"Road-650 Red, 52",Bikes,699.1
3015,SO46552,10614,5/22/2012,"Road-650 Red, 48",Bikes,699.1
19863,SO46556,10618,5/22/2012,"Road-650 Red, 44",Bikes,699.1
18020,SO46563,10625,5/23/2012,"Road-650 Red, 58",Bikes,699.1
1755,SO46589,10651,5/27/2012,"Road-650 Red, 44",Bikes,699.1
3389,SO46600,10662,5/29/2012,"Road-650 Black, 60",Bikes,699.1
6128,SO46676,12389,5/30/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
17170,SO46678,12391,5/30/2012,"Road-650 Red, 52",Bikes,782.99
17476,SO46684,12397,5/31/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
14551,SO46686,12399,5/31/2012,"Road-650 Red, 62",Bikes,782.99
17025,SO46699,12412,6/1/2012,"Road-650 Red, 48",Bikes,782.99
20600,SO46700,12413,6/2/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
15882,SO46703,12416,6/2/2012,"Road-650 Black, 62",Bikes,782.99
10985,SO46707,12420,6/2/2012,"Road-650 Black, 62",Bikes,782.99
9160,SO46709,12422,6/3/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
17784,SO46722,12435,6/4/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
17559,SO46729,12442,6/4/2012,"Road-650 Red, 58",Bikes,782.99
2581,SO46732,12445,6/5/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
5638,SO46752,12465,6/8/2012,"Road-650 Black, 52",Bikes,782.99
2836,SO46754,12467,6/8/2012,"Road-650 Red, 58",Bikes,782.99
20754,SO46755,12468,6/8/2012,"Road-650 Black, 52",Bikes,782.99
7023,SO46756,12469,6/8/2012,"Road-550-W Yellow, 40",Bikes,"1,000.44"
9986,SO46758,12471,6/9/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
11584,SO46760,12473,6/9/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
19446,SO46761,12474,6/9/2012,"Road-650 Red, 62",Bikes,782.99
5067,SO46765,12478,6/9/2012,"Road-650 Black, 58",Bikes,782.99
3784,SO46768,12481,6/9/2012,"Road-650 Black, 44",Bikes,782.99
17484,SO46783,12496,6/11/2012,"Road-650 Black, 62",Bikes,782.99
13131,SO46787,12500,6/11/2012,"Road-650 Black, 58",Bikes,782.99
14061,SO46802,12515,6/13/2012,"Road-650 Black, 62",Bikes,782.99
10673,SO46804,12517,6/14/2012,"Road-650 Red, 60",Bikes,782.99
2463,SO46822,12535,6/16/2012,"Road-650 Red, 62",Bikes,782.99
16983,SO46823,12536,6/16/2012,"Road-650 Red, 60",Bikes,782.99
16355,SO46824,12537,6/16/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
3102,SO46828,12541,6/17/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
19037,SO46830,12543,6/17/2012,"Road-650 Black, 62",Bikes,782.99
14529,SO46837,12550,6/18/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
4464,SO46842,12555,6/18/2012,"Road-650 Red, 58",Bikes,782.99
19298,SO46852,12565,6/19/2012,"Road-650 Black, 58",Bikes,782.99
16020,SO46872,12585,6/22/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
8915,SO46874,12587,6/22/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
10469,SO46880,12593,6/23/2012,"Road-650 Black, 60",Bikes,782.99
13369,SO46882,12595,6/23/2012,"Road-650 Black, 52",Bikes,782.99
18799,SO46888,12601,6/24/2012,"Road-650 Red, 62",Bikes,782.99
12114,SO46889,12602,6/25/2012,"Road-550-W Yellow, 40",Bikes,"1,000.44"
18289,SO46891,12604,6/25/2012,"Road-650 Red, 62",Bikes,782.99
12735,SO46896,12609,6/25/2012,"Road-650 Black, 58",Bikes,782.99
5908,SO46899,12612,6/26/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
8172,SO46904,12617,6/27/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
5085,SO46910,12623,6/28/2012,"Road-650 Red, 52",Bikes,782.99
15415,SO46916,12629,6/28/2012,"Road-650 Red, 48",Bikes,782.99
2456,SO46918,12631,6/28/2012,"Road-650 Black, 52",Bikes,782.99
11020,SO47069,15607,6/30/2012,"Road-550-W Yellow, 40",Bikes,"1,000.44"
6165,SO47070,15608,6/30/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
16868,SO47072,15610,6/30/2012,"Road-650 Black, 48",Bikes,782.99
18145,SO47081,15619,7/1/2012,"Road-650 Black, 48",Bikes,782.99
7519,SO47082,15620,7/1/2012,"Road-650 Red, 60",Bikes,782.99
6452,SO47083,15621,7/1/2012,"Road-650 Red, 48",Bikes,782.99
10275,SO47089,15627,7/2/2012,"Road-650 Black, 48",Bikes,782.99
8601,SO47099,15637,7/3/2012,"Road-650 Red, 62",Bikes,782.99
15790,SO47113,15651,7/5/2012,"Road-650 Black, 52",Bikes,782.99
11731,SO47116,15654,7/5/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
11741,SO47120,15658,7/6/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
11098,SO47135,15673,7/7/2012,"Road-650 Black, 52",Bikes,782.99
14769,SO47144,15682,7/8/2012,"Road-650 Black, 52",Bikes,782.99
14466,SO47145,15683,7/8/2012,"Road-650 Black, 44",Bikes,782.99
11115,SO47146,15684,7/9/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
15096,SO47153,15691,7/10/2012,"Road-650 Red, 58",Bikes,782.99
17536,SO47154,15692,7/10/2012,"Road-650 Black, 60",Bikes,782.99
12167,SO47177,15715,7/13/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
20317,SO47178,15716,7/13/2012,"Road-550-W Yellow, 40",Bikes,"1,000.44"
4535,SO47183,15721,7/13/2012,"Road-650 Black, 60",Bikes,782.99
16904,SO47187,15725,7/14/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
3335,SO47188,15726,7/14/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
16529,SO47193,15731,7/14/2012,"Road-650 Red, 48",Bikes,782.99
13821,SO47199,15737,7/15/2012,"Road-650 Red, 60",Bikes,782.99
14584,SO47206,15744,7/16/2012,"Road-650 Black, 58",Bikes,782.99
15128,SO47207,15745,7/16/2012,"Road-650 Black, 62",Bikes,782.99
11430,SO47210,15748,7/16/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
10225,SO47214,15752,7/17/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
3121,SO47222,15760,7/18/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
16384,SO47234,15772,7/19/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
6106,SO47236,15774,7/19/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
4331,SO47240,15778,7/19/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
13431,SO47243,15781,7/19/2012,"Road-650 Black, 44",Bikes,782.99
12743,SO47244,15782,7/20/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
18578,SO47246,15784,7/20/2012,"Road-650 Black, 52",Bikes,782.99
11705,SO47254,15792,7/21/2012,"Road-650 Black, 58",Bikes,782.99
18626,SO47271,15809,7/23/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
12982,SO47275,15813,7/23/2012,"Road-650 Black, 44",Bikes,782.99
8232,SO47276,15814,7/23/2012,"Road-650 Black, 52",Bikes,782.99
20093,SO47281,15819,7/24/2012,"Road-550-W Yellow, 48",Bikes,"1,000.44"
19434,SO47282,15820,7/24/2012,"Road-550-W Yellow, 38",Bikes,"1,000.44"
14504,SO47286,15824,7/24/2012,"Road-650 Red, 48",Bikes,782.99
18689,SO47293,15831,7/25/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
20523,SO47294,15832,7/25/2012,"Road-550-W Yellow, 40",Bikes,"1,000.44"
6101,SO47295,15833,7/25/2012,"Road-550-W Yellow, 44",Bikes,"1,000.44"
12280,SO47296,15834,7/25/2012,"Road-550-W Yellow, 42",Bikes,"1,000.44"
18943,SO47300,15838,7/25/2012,"Road-650 Black, 62",Bikes,782.99
11171,SO47303,15841,7/25/2012,"Road-650 Red, 60",Bikes,782.99
